Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
118,0,58,0,0,0,0,8,206,8,0,0,0,0,58,0,0,0,0,0,0,0,0,38,0,0,38,0,0,92,0,0,206,0,0,92,0,0,0,0,0,248,0,0,0,194,0,2,0,0,0,0,0,0,0,0,156,0,0,172,2,0,248,0,0,194,0,0,172,0,0,0,156,122,202,0,0,120,0,0,0,232,0,0,0,0,0,142,70,0,0,116,0,0,120,0,0,202,232,0,0,70,0,0,0,142,116,122,0,0,132,88,48,0,108,0,0,0,0,48,0,38,0,88,0,44,178,0,44,0,0,0,0,178,132,0,108,4,4,0,0,38,0,0,0,5636,248
119,0,0,0,0,16,0,70,0,16,0,0,0,0,0,0,190,64,0,0,0,0,0,0,0,0,0,64,190,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,10,0,154,0,10,0,0,0,0,0,10,122,0,0,0,0,154,0,0,152,10,152,0,0,0,0,0,198,0,0,178,184,0,0,216,0,0,104,0,0,0,0,0,158,0,0,0,216,0,0,0,198,0,184,0,158,178,0,0,104,0,0,0,0,78,16,78,0,42,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,78,0,42,0,0,4080,216
120,0,80,0,0,20,0,0,0,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,66,0,0,82,0,0,82,66,0,80,0,16,0,88,0,0,0,0,0,0,10,0,0,0,0,16,0,0,88,0,0,0,0,0,134,0,0,0,0,0,10,134,0,0,0,0,0,0,0,0,0,172,0,154,246,0,0,56,20,0,0,92,246,0,0,20,0,0,172,56,0,0,0,0,0,154,0,0,0,0,92,0,0,104,0,0,0,76,66,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,66,0,0,3004,246
121,0,0,0,98,22,0,0,0,0,0,0,0,0,22,0,0,66,98,0,0,0,0,0,0,26,0,0,0,26,0,0,0,66,0,0,0,0,12,0,0,0,0,0,0,244,0,0,0,202,0,0,12,0,0,0,0,2,0,0,132,0,244,132,0,0,202,2,0,0,0,0,0,116,0,0,0,206,0,0,0,0,172,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,172,0,0,0,0,116,206,0,64,0,0,0,94,32,32,0,0,0,0,0,0,0,0,0,0,0,116,0,0,186,94,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,3580,244
122,14,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,54,74,0,0,0,0,0,0,14,0,70,0,0,0,0,0,54,70,0,0,0,0,0,0,156,0,0,0,0,0,20,0,0,140,0,0,0,0,0,0,0,0,156,0,0,0,140,0,0,0,0,0,0,0,20,0,0,0,0,220,0,0,194,0,0,0,0,0,0,0,124,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,194,124,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,56,0,0,112,2468,220
123,2,148,176,54,0,82,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,148,0,214,2,0,70,176,70,82,0,214,0,54,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,108,0,16,170,144,0,0,16,144,108,0,170,0,0,0,0,0,0,0,146,0,8,8,0,0,230,0,0,202,184,166,0,0,0,104,0,0,0,38,0,0,0,0,0,184,202,0,0,0,0,230,98,98,104,166,0,38,0,0,162,0,12,0,58,0,72,12,162,58,0,72,0,0,54,0,0,170,0,0,142,0,0,0,54,0,0,0,0,0,142,0,72,170,72,0,6216,230
124,0,0,124,0,0,0,0,0,0,0,0,0,0,34,0,154,34,0,0,0,0,0,122,0,0,0,0,154,0,0,122,0,0,0,124,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,6,180,0,0,6,0,0,0,0,0,0,180,144,0,0,0,0,144,0,0,38,0,0,0,0,178,216,104,0,0,182,0,0,0,0,0,0,182,216,0,104,0,0,178,0,0,0,104,0,104,0,0,0,0,0,0,0,140,0,0,0,0,0,140,0,0,0,0,40,0,0,0,0,0,0,0,94,122,122,0,0,0,0,0,0,0,0,0,0,94,0,40,0,3964,216
125,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,150,0,194,138,0,0,0,0,72,0,0,0,0,0,0,72,150,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,140,0,0,0,140,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,172,228,200,178,0,0,172,0,0,0,0,0,0,0,0,0,0,178,0,0,0,228,0,0,0,200,0,0,0,0,0,0,0,0,0,52,0,0,0,4,86,0,0,0,0,52,226,0,0,0,180,0,180,0,0,0,0,0,0,0,226,0,4,86,0,0,0,0,0,0,4116,228
126,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,126,0,0,0,86,0,0,132,166,0,0,0,166,86,126,132,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,108,6,108,0,0,0,0,118,62,0,0,0,0,0,0,0,62,118,0,0,6,0,0,0,0,0,0,0,0,0,208,0,0,0,196,104,0,0,0,0,0,0,196,0,2,0,0,208,0,2,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,68,0,140,0,66,66,150,0,0,0,68,170,0,140,170,0,0,3988,208
127,0,200,0,0,70,0,0,0,52,0,0,0,0,0,204,114,0,0,0,50,200,0,0,118,0,0,0,0,114,0,0,204,52,50,118,70,26,16,0,0,0,0,16,0,0,0,0,92,0,26,0,0,238,106,0,0,0,0,0,0,106,0,0,80,0,238,92,0,0,80,0,0,0,0,0,0,0,214,0,180,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,44,0,0,0,4,134,18,4,0,194,0,0,0,134,0,194,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4308,238
128,0,174,0,0,0,0,0,0,0,182,0,92,0,148,0,0,0,0,0,0,182,0,0,70,0,0,0,174,70,92,0,0,0,0,148,0,0,0,0,0,88,78,0,0,0,0,0,0,0,60,0,0,0,88,0,226,120,152,0,152,88,0,0,60,0,226,0,88,120,78,0,0,0,0,146,0,0,184,0,174,0,184,0,0,174,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,6,0,6,0,0,0,0,0,84,124,62,0,44,0,0,0,0,0,124,0,0,84,44,0,62,0,0,0,0,4620,226
129,0,134,40,0,0,0,0,0,0,0,66,0,86,0,0,0,0,0,166,0,0,0,0,40,0,86,0,166,0,0,0,0,0,0,134,66,28,0,0,0,0,0,0,0,0,28,0,0,0,40,0,40,0,0,0,240,142,0,0,0,0,240,0,0,0,0,142,0,0,0,0,0,0,204,0,0,204,0,0,102,0,0,102,0,0,0,0,0,30,104,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4,14,0,34,0,0,4,0,4,4,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,2876,240
130,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,94,0,166,0,0,0,0,206,0,0,0,0,0,0,94,0,206,0,82,166,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,166,0,0,126,0,0,0,0,166,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,118,0,36,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,12,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,68,8,0,0,0,68,0,0,0,0,0,0,0,0,12,0,0,2324,206
131,0,70,0,0,0,0,0,0,0,0,10,80,0,214,0,0,52,0,0,0,0,0,0,10,66,80,66,0,0,0,0,214,52,0,0,70,0,20,52,0,78,0,20,0,0,30,0,84,0,0,0,150,0,30,122,194,0,0,150,0,52,0,0,0,0,0,194,122,78,0,84,0,0,0,192,0,0,0,0,164,0,192,0,0,0,0,164,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,48,48,0,0,0,0,46,0,0,0,0,0,0,46,0,154,0,70,0,84,0,210,0,0,0,0,0,92,0,0,92,164,164,0,154,210,0,84,70,4980,214
132,0,0,104,0,0,54,0,0,0,0,0,0,0,0,104,0,118,0,0,0,0,0,0,0,66,54,66,0,0,0,118,0,0,0,0,0,0,22,0,0,78,0,0,22,0,0,0,0,0,78,26,0,0,0,0,0,0,96,0,0,96,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,98,0,118,0,38,0,0,98,0,0,38,110,0,0,46,0,0,76,42,0,46,0,0,0,0,0,0,76,0,0,0,0,0,0,42,104,0,0,0,0,0,0,104,0,110,0,0,2392,118
133,0,0,0,0,0,0,132,160,0,0,0,0,180,132,0,82,160,0,0,0,100,0,0,60,0,100,60,0,0,0,0,0,0,0,180,82,22,0,0,118,0,72,0,26,22,0,68,0,0,0,0,242,0,0,0,0,212,0,0,68,118,242,212,0,0,0,0,0,26,72,0,0,0,0,186,0,0,0,0,0,120,0,186,0,0,20,0,0,0,0,0,0,0,0,20,0,0,120,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,176,0,0,0,0,0,0,176,0,0,0,3964,242
134,132,16,0,0,0,16,132,0,0,0,0,0,0,0,0,82,0,160,0,0,0,0,78,0,0,0,0,0,0,78,0,0,0,0,160,82,0,0,0,0,0,0,0,44,0,0,0,170,0,0,0,0,0,0,0,0,202,0,0,0,0,0,170,0,0,0,202,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,0,0,156,0,0,0,0,0,0,0,0,0,24,0,0,0,0,24,0,0,0,0,0,0,0,24,0,0,0,0,52,0,0,214,0,0,0,0,52,106,214,0,24,142,0,0,0,0,0,106,0,0,0,0,142,0,0,0,3204,214
135,0,0,138,68,0,0,0,0,0,56,0,56,0,0,68,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,38,110,0,160,0,0,0,0,0,0,0,0,142,46,110,46,0,0,160,0,0,0,0,0,0,0,0,82,0,0,0,0,0,2,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,156,0,0,0,264,0,0,0,156,0,0,0,0,0,178,0,0,178,0,264,0,0,0,0,100,100,0,0,0,3080,264
136,48,44,0,0,0,0,190,0,0,48,76,76,0,0,0,0,0,0,0,0,190,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,4,0,0,0,76,56,4,186,48,76,0,0,0,56,0,188,0,48,0,0,0,122,0,0,0,0,186,0,122,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,112,0,4,112,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,130,0,0,0,162,0,258,0,0,174,82,0,0,0,0,82,0,0,0,0,258,0,162,0,0,174,130,0,0,0,0,3928,258
137,0,0,0,64,0,0,0,0,0,0,0,76,0,0,64,0,0,22,0,0,0,0,22,0,0,76,0,0,0,0,0,0,0,0,0,0,0,42,76,140,76,60,0,0,0,80,0,0,0,0,0,0,42,0,80,0,0,0,138,0,0,0,0,0,138,0,0,140,0,0,60,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,34,0,0,0,2,0,0,0,0,0,152,0,0,0,0,0,34,0,0,0,0,2,0,64,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,242,0,0,0,0,0,0,2384,242
138,0,0,0,64,0,0,184,0,0,0,0,0,0,0,0,64,184,0,0,0,0,0,0,0,36,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,78,0,40,0,40,78,0,220,0,34,0,0,0,0,0,0,98,0,0,0,0,0,0,98,0,220,0,0,0,0,34,0,0,0,0,0,0,0,166,0,0,0,14,0,166,0,0,0,0,0,18,66,0,0,0,0,0,0,0,0,0,0,18,14,0,66,0,0,152,0,0,0,0,0,170,260,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,60,0,260,0,0,0,0,0,152,0,170,68,60,3456,260
139,0,0,0,62,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,0,0,0,0,0,180,0,0,98,0,0,0,0,0,0,0,228,0,98,0,0,0,180,0,0,0,0,180,184,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,4,0,0,0,0,0,184,0,0,0,194,4,0,0,0,0,0,0,162,0,0,0,0,0,0,228,0,256,0,0,0,26,0,0,0,0,0,0,0,0,0,0,144,0,256,0,26,228,0,162,0,144,0,0,3892,256
140,0,0,0,0,0,0,166,0,0,0,72,0,0,60,0,64,72,0,142,0,142,0,0,0,0,64,60,0,0,0,0,166,0,0,0,0,0,36,0,224,0,0,158,0,0,0,0,0,0,0,0,0,36,116,0,0,0,0,0,0,0,224,0,116,0,0,0,158,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,82,0,170,0,66,0,0,0,0,82,0,0,0,0,0,0,134,0,0,0,252,0,248,0,0,0,0,98,0,0,98,0,0,0,0,0,0,62,0,0,252,134,0,248,0,0,0,0,0,62,4300,252
141,0,0,0,70,0,64,0,0,0,0,0,82,0,0,68,0,0,0,0,0,64,0,0,0,82,0,70,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,200,0,92,48,216,206,0,0,0,0,0,0,0,92,0,0,206,0,0,216,0,0,0,48,0,0,0,0,0,200,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,0,0,0,0,0,0,66,0,0,10,0,0,0,10,0,0,0,166,0,248,0,218,0,0,254,0,0,0,0,0,0,244,0,0,0,0,0,166,244,0,74,254,0,0,0,248,218,74,0,0,0,0,4668,254
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,68,0,0,20,0,0,0,0,0,0,0,0,0,194,198,74,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,194,0,0,74,20,0,0,0,136,160,24,22,0,0,0,136,0,0,0,0,0,24,0,0,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,244,0,0,198,0,0,0,0,122,122,228,144,0,0,0,0,0,0,0,0,244,0,144,0,228,198,0,0,0,0,0,3684,244
143,0,0,0,0,0,0,182,0,0,0,0,0,0,0,68,70,18,80,194,0,74,136,18,0,68,0,74,0,0,0,80,182,0,70,136,194,0,0,204,206,0,82,0,0,0,0,0,192,56,0,0,0,56,0,0,0,12,192,0,0,0,0,204,82,0,0,206,190,190,0,12,0,124,130,0,0,54,0,82,0,0,124,132,0,0,0,0,0,0,0,0,0,0,0,82,0,168,130,0,132,0,0,54,168,0,0,0,0,0,0,248,130,248,0,0,0,0,36,18,0,0,160,0,0,160,0,0,0,0,0,248,36,18,248,0,0,0,0,0,0,0,130,0,0,6588,248
144,0,70,0,0,0,0,178,0,0,0,0,70,0,0,54,0,0,0,188,180,0,0,0,0,0,54,0,188,132,0,132,0,0,0,178,180,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,112,0,140,46,106,0,76,76,0,0,12,0,0,0,60,112,174,0,46,136,136,60,0,174,106,0,140,0,0,0,214,0,264,0,0,0,0,0,0,0,0,0,108,164,0,0,0,188,0,0,264,0,0,0,0,164,60,214,188,0,0,0,108,60,5396,264
145,0,0,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,68,206,208,0,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,208,68,0,0,206,0,0,0,0,184,0,0,0,0,0,72,0,34,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,72,0,128,0,34,0,0,0,0,0,0,128,0,0,0,236,0,0,234,0,0,38,0,0,74,0,0,0,74,0,0,0,0,246,0,0,246,0,0,234,0,0,38,236,0,0,0,0,0,0,3908,246
146,0,0,120,0,0,0,0,0,0,0,82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,140,0,0,120,0,0,0,0,22,0,198,0,0,0,188,0,0,200,180,0,0,0,0,0,0,0,0,0,0,0,188,180,22,200,0,0,0,0,88,198,88,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,160,0,0,112,0,0,160,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,244,0,240,0,0,0,0,244,0,0,0,0,0,0,0,0,0,4004,244
147,0,0,110,0,0,0,0,0,0,0,70,0,0,0,70,60,60,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,48,48,130,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,152,0,26,0,0,172,26,0,0,0,0,0,0,0,68,0,0,68,0,0,0,0,172,0,0,0,0,152,0,0,0,256,0,0,0,0,58,0,0,68,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,68,2772,256
148,0,0,0,0,14,88,176,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,14,0,88,0,0,176,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,114,0,162,0,194,0,194,0,0,0,0,158,0,40,40,0,0,0,0,180,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,158,180,0,0,0,0,0,250,0,0,0,0,48,52,0,0,0,0,68,0,0,52,68,0,0,0,0,0,0,0,0,48,250,0,0,0,0,0,0,0,0,0,0,3276,250
149,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,58,0,58,0,58,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,188,158,0,0,0,0,0,0,0,0,188,0,158,0,0,120,164,120,0,0,0,190,0,190,0,4,40,0,0,0,0,0,0,0,0,0,190,202,40,0,0,0,0,0,0,0,4,0,0,0,0,202,0,0,0,0,190,0,0,0,226,0,0,60,0,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,226,0,178,54,0,0,0,54,0,178,0,60,0,0,0,4156,226
150,0,0,146,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,142,0,0,0,0,196,0,0,188,0,0,166,0,208,156,0,0,0,0,0,0,0,0,208,0,156,0,196,166,0,0,0,0,0,0,0,188,30,0,0,132,0,0,0,0,0,0,0,0,0,196,36,0,0,0,0,0,0,30,36,0,0,0,132,0,0,196,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,198,70,0,0,0,44,0,198,90,0,0,0,70,3996,208
151,8,0,0,0,0,66,0,0,0,0,48,80,0,0,0,0,80,0,0,0,0,0,0,48,0,0,0,8,124,0,124,0,66,0,0,0,0,0,0,170,0,0,0,0,220,0,0,0,208,0,0,0,186,92,0,0,0,0,208,0,0,220,0,170,186,0,0,0,92,0,0,0,0,84,4,0,0,0,4,0,204,92,0,0,0,186,0,0,0,0,0,0,174,0,0,204,0,0,0,0,174,0,186,0,0,92,84,0,0,0,10,0,0,0,38,0,0,0,0,0,0,0,0,10,0,0,0,126,0,0,126,204,0,0,0,38,0,0,204,0,0,0,0,0,4648,220
152,0,0,0,0,0,0,0,144,0,0,110,0,0,0,68,0,68,0,0,0,0,0,0,144,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,150,184,0,0,0,0,0,0,150,0,0,0,184,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,176,0,40,0,0,0,40,0,0,0,0,0,0,176,0,0,0,0,126,0,0,40,0,40,0,0,28,94,54,0,0,0,0,64,0,0,0,0,0,0,84,94,28,0,0,0,0,0,84,0,0,0,54,0,0,0,0,0,0,64,3080,184
153,0,0,0,0,88,0,218,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,0,0,120,0,88,0,0,0,0,0,0,0,138,0,0,0,154,0,0,0,0,0,0,0,72,0,190,0,0,0,0,0,138,0,0,190,154,0,0,0,0,72,0,0,0,0,44,0,44,168,0,0,0,0,0,0,0,30,82,0,62,0,0,30,62,0,0,82,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,120,0,168,0,0,0,32,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,168,0,0,3372,218
154,0,0,0,0,0,0,0,0,0,0,0,0,0,74,44,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,74,0,0,0,0,0,222,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,168,0,0,0,46,0,0,0,0,202,0,0,0,0,188,6,0,0,0,0,124,0,0,202,0,0,0,0,188,0,0,124,0,0,0,46,0,0,6,0,0,50,0,0,0,26,0,0,0,0,0,0,0,0,0,42,0,44,0,26,0,0,0,0,0,0,0,156,44,0,0,0,42,156,0,50,2784,222
155,0,72,0,0,0,0,188,0,0,0,134,0,0,0,50,0,0,0,0,0,0,0,0,0,188,0,134,50,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,134,0,0,0,132,0,80,158,0,80,132,0,0,0,158,0,0,0,134,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,84,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,52,0,0,0,0,100,0,80,0,6,0,0,6,0,0,0,0,100,0,0,174,80,0,0,0,50,174,0,52,3080,188
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,142,0,92,0,164,92,0,0,0,0,18,0,0,0,18,0,164,66,0,0,0,186,0,0,0,174,168,0,0,0,0,10,186,0,0,174,0,168,0,0,0,0,0,66,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,52,0,46,130,0,0,0,0,0,6,0,0,6,0,0,0,130,0,0,0,0,0,0,0,0,52,0,0,46,2916,204
157,38,0,0,0,52,0,198,0,0,0,0,0,150,0,52,0,0,0,0,0,0,0,198,0,0,150,0,0,0,0,38,0,0,0,0,0,0,0,90,0,182,0,0,0,0,0,152,0,0,0,0,0,150,26,0,152,0,150,0,134,134,0,0,90,0,26,0,0,182,0,0,0,92,0,0,202,0,0,0,98,0,166,0,98,0,0,0,202,92,166,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,116,0,0,0,44,0,0,44,0,0,116,0,0,0,116,0,0,0,92,0,0,0,148,0,116,0,0,0,0,0,0,148,0,0,92,0,4496,202
158,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,124,0,0,198,198,0,0,0,0,124,0,90,0,0,0,0,190,90,30,30,0,0,0,0,0,0,158,0,0,126,0,0,0,0,0,0,0,0,158,126,0,128,0,0,0,0,222,0,0,0,0,0,0,0,128,222,0,0,0,0,0,172,0,0,146,0,148,0,16,0,0,0,148,0,0,146,0,172,0,0,0,0,0,0,0,0,0,16,0,0,0,0,114,0,114,0,44,0,0,44,130,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,172,0,0,0,130,4416,222
159,0,0,0,160,22,0,208,0,0,0,22,0,0,0,132,0,0,132,0,0,0,0,208,0,0,0,0,0,0,0,0,160,0,0,0,0,0,0,54,12,174,168,0,0,0,0,0,0,144,110,0,0,0,12,0,144,140,174,0,140,198,0,198,0,168,54,0,0,0,110,0,0,0,0,0,0,164,0,42,0,160,0,0,160,42,0,164,0,0,0,0,0,0,0,0,104,0,0,0,0,104,0,4,4,0,0,0,0,0,0,0,0,42,10,0,42,170,0,0,0,0,0,170,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436,208
160,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,164,0,180,0,0,182,0,0,0,0,0,0,0,0,182,164,0,0,0,0,0,0,0,0,0,0,56,132,0,0,120,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,56,0,0,0,132,0,0,82,0,0,184,182,0,0,0,0,0,0,182,0,0,0,0,0,0,0,82,184,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,8,8,184,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,190,0,184,108,0,3560,190
161,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,202,0,0,190,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,108,132,0,0,0,0,0,0,0,0,108,0,0,0,152,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,0,0,26,0,0,0,0,0,114,0,0,120,0,0,0,66,0,0,0,114,0,0,0,0,46,0,0,46,0,0,0,66,0,0,0,120,0,222,0,178,0,178,0,222,3204,222
