Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
177,0,0,4,20,0,0,42,10,0,8,10,0,42,0,0,0,0,12,4,0,8,0,20,0,10,0,0,4,0,12,0,10,4,0,0,0,0,20,0,0,0,42,0,0,0,0,0,64,0,0,0,0,14,42,0,0,14,0,0,0,48,0,0,0,20,0,0,64,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,20,0,0,0,72,0,0,0,0,0,72,0,44,0,0,0,32,0,2,24,68,72,24,0,72,20,0,0,32,0,0,68,44,2,0,1288,72
178,0,0,4,22,0,0,0,10,0,10,0,0,0,22,0,0,10,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,44,0,0,0,0,60,0,0,0,46,20,0,36,20,0,0,46,44,20,0,0,60,36,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,38,0,0,0,0,0,0,38,0,0,0,0,0,12,52,0,0,70,0,0,52,0,68,0,0,16,0,0,0,0,0,0,68,70,16,0,0,0,0,0,0,12,0,0,0,0,0,1080,70
179,0,0,6,0,0,10,0,10,42,0,6,0,0,0,0,0,0,16,0,2,0,42,16,2,0,0,0,0,0,0,0,38,0,38,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,40,0,0,0,10,40,0,0,0,32,10,0,64,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,66,0,0,56,0,68,0,20,0,54,0,0,54,0,46,20,0,0,0,0,66,68,0,0,0,56,0,0,0,0,46,0,0,0,0,1160,68
180,0,26,0,4,0,4,0,8,0,0,0,34,0,8,0,0,4,0,0,0,34,0,0,0,0,0,0,26,0,0,0,0,0,0,0,4,0,0,66,6,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0,0,0,0,20,34,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,70,0,38,0,0,0,68,0,40,0,52,0,0,0,40,0,0,52,0,40,0,68,0,38,70,0,40,0,0,0,0,0,38,0,38,1116,70
181,0,0,0,0,0,4,0,6,0,0,6,0,0,0,0,0,0,0,0,0,34,0,0,4,0,0,0,0,2,0,0,0,0,0,34,2,0,0,0,0,42,0,66,0,0,0,0,0,20,0,0,0,16,0,0,24,16,54,0,0,0,66,0,42,0,20,0,24,0,0,54,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,62,0,66,12,0,0,0,70,0,0,0,0,0,0,0,38,12,48,62,0,24,66,70,0,0,64,0,0,64,38,24,0,48,0,0,0,1372,70
182,0,0,0,12,28,6,0,6,0,0,6,0,0,0,0,42,0,32,26,6,0,42,12,0,0,0,32,28,0,0,26,0,0,0,0,0,36,0,0,0,44,0,0,0,24,0,0,0,0,0,0,0,16,16,0,0,24,0,30,36,0,0,0,36,44,0,30,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,58,0,0,0,0,0,14,0,40,0,0,0,58,0,14,0,60,0,72,0,0,0,0,0,2,0,0,32,0,0,0,60,0,0,0,0,32,68,72,2,0,0,0,0,68,0,0,0,0,0,0,0,1368,72
183,0,0,6,0,24,0,0,4,30,0,6,0,4,0,0,44,24,30,0,0,0,44,0,6,0,0,0,24,24,0,0,0,0,0,0,6,38,56,0,0,0,50,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,56,42,0,50,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,64,62,0,0,0,0,0,0,34,0,34,0,0,0,0,44,0,0,0,64,0,0,0,58,62,0,58,0,0,0,0,0,0,44,1252,64
184,20,4,0,0,0,0,0,0,0,20,0,0,0,4,26,0,0,26,0,0,46,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,34,44,0,28,32,0,34,44,28,50,32,0,52,0,0,0,70,12,0,0,0,0,52,0,0,0,0,0,12,50,976,70
185,14,2,2,0,18,0,0,0,0,18,0,0,0,8,28,0,26,20,0,14,50,0,0,8,0,20,26,28,0,0,0,0,0,50,14,14,0,0,0,0,0,0,0,0,30,0,52,0,26,0,0,0,0,0,0,20,26,52,0,0,0,0,40,0,50,30,20,0,0,0,40,50,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,54,0,0,0,0,0,0,10,0,0,0,10,0,54,0,0,0,58,0,0,0,0,56,68,0,52,28,0,0,0,28,4,0,0,28,56,28,0,0,0,0,0,0,0,0,52,68,24,0,0,0,0,24,4,0,0,1560,68
186,12,0,0,0,18,16,46,0,0,18,0,0,0,0,0,46,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,56,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,56,0,54,0,46,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,56,0,0,12,54,0,36,12,46,0,0,0,0,0,52,0,40,0,0,24,36,0,0,0,0,52,0,0,24,0,0,0,0,0,0,0,0,40,0,0,36,0,0,0,0,0,0,0,1036,56
187,0,0,0,0,14,16,0,0,18,18,4,0,14,0,0,50,24,0,0,0,0,50,16,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,0,0,0,0,0,0,52,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,36,0,36,0,0,58,0,0,0,0,0,0,68,0,0,0,0,0,0,10,0,0,0,0,4,58,0,4,0,0,0,0,0,68,0,10,0,58,58,0,58,0,0,0,0,46,16,0,46,0,0,0,0,0,0,0,0,58,0,0,0,0,0,16,0,0,0,26,26,0,0,0,0,0,0,0,1164,68
188,2,10,0,0,0,22,0,0,10,0,2,50,0,0,34,0,18,0,0,0,0,50,18,0,0,2,22,0,0,0,2,0,0,0,34,0,0,0,0,34,0,0,0,0,38,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,50,0,30,30,0,0,0,0,38,0,34,0,34,34,0,0,52,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,38,58,0,34,34,0,52,0,58,0,40,0,0,0,0,0,0,0,0,0,40,28,0,0,0,58,0,0,28,0,0,16,0,0,0,0,16,0,0,0,0,0,0,0,1296,58
189,0,22,0,0,0,0,0,0,0,0,0,50,22,0,0,0,0,0,4,22,0,50,0,16,0,0,0,0,0,16,0,0,0,4,0,22,0,0,16,0,0,0,16,0,0,66,0,28,0,0,32,0,18,0,0,36,0,32,0,28,0,66,18,36,0,0,0,0,26,0,26,0,0,0,0,60,38,0,0,54,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,10,56,0,38,10,0,54,0,60,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,22,38,30,0,0,50,0,0,38,0,0,24,0,28,0,0,0,0,22,0,28,24,50,0,1492,66
190,0,0,0,0,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,34,0,0,34,0,0,4,0,0,0,0,0,0,0,0,24,0,38,0,4,54,0,0,0,0,0,24,4,0,0,30,0,0,0,48,0,54,0,30,48,0,38,0,0,0,0,0,0,0,0,52,0,54,0,0,52,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,52,68,0,0,0,52,0,0,0,0,0,54,54,0,0,16,28,0,0,0,0,0,0,0,0,54,0,0,0,0,0,16,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,1168,68
191,0,0,0,54,6,0,24,0,0,20,20,0,32,6,0,0,0,24,0,0,54,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,0,0,0,0,62,0,0,0,0,0,0,0,0,0,24,0,18,52,0,0,0,0,0,52,62,46,0,46,0,0,0,0,0,0,0,0,54,64,0,0,66,0,46,0,52,52,0,28,54,22,0,0,64,66,22,0,0,0,0,52,0,0,52,0,0,0,28,46,54,0,22,0,0,0,0,0,26,8,0,0,0,54,0,0,26,0,58,22,0,0,0,0,0,0,0,0,6,8,6,0,0,0,58,0,1792,66
192,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,0,0,10,0,58,0,0,0,0,12,12,0,2,0,10,0,18,0,0,18,36,0,0,22,0,0,10,2,0,0,10,0,0,0,0,2,0,0,0,0,0,0,36,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,62,52,0,0,0,0,0,0,4,0,0,0,68,0,0,0,0,0,52,0,0,0,0,0,4,0,0,62,0,0,0,0,0,32,0,0,0,0,0,2,0,0,0,0,2,0,32,0,0,0,54,0,0,0,0,0,32,0,0,32,0,0,0,0,0,0,54,0,952,68
193,0,36,0,20,0,0,0,0,0,0,36,0,36,0,0,0,20,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,0,32,48,32,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,68,0,50,0,48,0,0,0,0,0,0,0,0,54,0,0,64,0,54,0,0,0,0,0,0,0,0,0,0,0,30,54,64,0,0,0,0,54,0,0,0,0,0,30,0,0,0,52,0,0,0,0,24,0,0,52,24,0,20,20,0,0,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,68
194,0,0,0,0,10,4,56,22,8,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,4,0,8,10,22,0,0,10,0,32,0,32,14,0,48,0,0,0,64,0,0,0,0,38,0,0,0,0,44,0,48,0,38,44,64,0,0,0,0,14,0,10,0,0,0,0,0,0,46,0,58,0,56,0,0,24,0,0,0,0,24,34,0,58,0,0,0,0,46,0,0,0,34,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,50,0,0,0,20,50,0,0,0,0,0,0,0,0,22,22,0,20,0,34,0,1388,64
195,20,0,0,0,0,0,0,0,0,14,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,36,0,0,0,0,0,0,0,0,36,56,56,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,50,0,0,0,0,56,52,0,0,12,0,12,56,0,50,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,24,0,0,16,0,0,0,0,0,0,0,44,0,0,0,0,0,0,16,0,44,0,24,0,0,0,0,0,0,46,0,0,0,0,0,984,56
196,26,0,0,0,0,28,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,12,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,6,0,0,0,30,0,62,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,564,62
197,32,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,2,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,28,2,0,20,0,0,0,0,50,0,0,0,0,0,0,0,0,20,0,0,0,0,50,0,0,0,0,30,0,0,0,0,0,30,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,54,8,8,620,54
198,0,0,0,0,22,0,0,0,16,26,52,0,0,24,0,0,24,0,0,0,0,0,0,0,0,0,0,26,0,0,0,52,16,0,0,22,0,2,24,0,0,22,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,46,0,0,0,24,46,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,2,636,58
199,0,0,0,24,24,58,0,32,16,0,0,24,0,0,0,32,24,0,0,10,58,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,46,8,0,0,0,0,0,0,0,12,0,12,0,0,0,0,2,24,0,0,0,24,0,0,0,46,0,2,588,58
200,0,0,2,0,30,0,22,0,22,0,0,0,0,0,46,28,0,0,0,2,0,14,0,22,0,0,14,28,22,30,0,46,0,0,0,0,0,8,0,34,32,0,0,0,2,0,0,0,0,2,8,0,0,34,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,44,0,56,0,0,0,0,0,0,0,0,0,44,56,0,0,10,38,0,0,0,0,0,0,38,8,0,0,0,8,0,0,0,10,0,0,24,0,0,0,0,6,0,8,0,6,8,0,46,0,0,0,0,18,0,24,0,0,0,22,0,18,0,0,22,0,46,0,0,0,0,0,1040,56
201,0,0,0,0,0,0,0,0,0,60,0,20,14,0,0,0,20,0,48,12,60,0,0,0,0,0,12,0,0,0,0,48,14,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,66,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,56,0,0,0,0,52,0,0,0,0,0,52,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,10,0,0,0,2,0,10,0,38,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,50,0,0,0,872,66
202,0,0,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,26,0,0,0,0,10,0,0,0,0,0,20,0,26,0,8,6,0,0,0,0,0,0,6,2,0,28,0,8,2,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,58,0,0,0,68,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,10,0,2,576,68
203,0,0,0,0,0,0,44,0,44,48,6,18,42,0,28,0,0,0,0,0,28,0,0,0,10,6,10,0,0,0,0,48,18,0,42,0,0,0,0,0,0,26,0,4,8,4,18,0,8,8,8,0,0,18,42,0,0,0,0,24,0,0,0,0,42,0,0,0,0,24,26,0,26,0,50,0,0,50,2,52,0,0,0,36,0,0,52,0,0,0,0,0,36,0,0,0,26,0,0,0,0,0,0,0,0,0,2,0,30,0,0,0,16,0,16,0,0,0,18,0,0,54,22,0,0,32,54,0,0,0,0,0,22,0,0,32,0,0,0,18,0,0,30,0,1328,54
204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,24,0,0,0,4,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,34,30,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,26,0,0,0,4,0,0,0,0,4,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,20,0,18,20,0,0,50,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,34,50,0,0,18,0,0,0,0,600,50
205,0,0,0,0,0,2,0,0,0,0,2,0,0,0,22,0,38,0,0,0,0,0,28,0,0,0,0,0,38,0,0,0,22,0,28,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,68,0,68,0,0,26,0,56,0,0,0,0,0,0,0,0,0,56,0,0,0,0,34,0,34,0,0,14,0,0,26,14,0,34,0,0,0,0,0,14,0,38,0,0,0,0,0,0,52,14,38,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,34,0,1016,68
206,44,0,0,0,0,0,0,0,0,0,12,0,0,26,0,0,0,0,0,0,0,0,0,2,0,2,12,0,0,26,0,44,0,0,0,0,0,0,0,0,26,0,0,12,0,0,0,48,0,12,0,0,0,0,0,0,56,0,0,0,0,0,56,0,0,0,48,0,0,0,26,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2,26,30,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46,0,0,0,0,0,42,0,42,0,0,0,792,56
207,0,14,0,0,0,0,56,0,56,0,0,0,0,14,14,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,14,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,0,38,0,0,0,0,16,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,26,34,0,68,0,0,0,0,26,0,0,30,0,0,0,0,0,0,0,0,0,68,0,0,0,34,0,0,656,68
208,30,0,0,28,28,0,0,0,0,0,16,14,0,6,0,16,0,20,30,0,0,0,14,0,14,6,0,0,0,0,14,0,20,0,0,0,0,4,0,0,0,0,0,52,0,0,0,0,0,0,56,0,4,0,0,0,0,0,0,0,0,0,56,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,60,0,4,12,0,52,52,0,0,0,60,0,0,0,0,0,20,24,0,0,0,0,0,12,4,20,0,24,0,0,36,0,0,0,0,0,28,0,0,0,0,72,0,0,0,0,0,0,0,28,0,0,0,0,0,72,0,38,38,0,0,0,26,36,26,0,1224,72
209,24,0,0,0,16,0,0,44,28,0,0,14,44,2,0,0,0,0,0,28,0,28,0,14,24,0,2,0,0,20,16,0,0,0,28,20,4,0,26,0,0,0,10,0,0,0,0,0,10,0,60,0,0,0,0,0,34,0,0,0,0,0,60,34,0,0,0,0,26,4,0,0,56,62,0,0,0,0,56,0,0,4,0,0,0,0,0,22,0,56,0,4,62,0,22,22,56,0,22,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,6,0,0,0,32,26,0,0,52,0,76,0,26,0,52,0,0,38,32,6,1524,76
210,22,0,0,0,0,0,0,0,0,0,0,14,26,0,14,16,0,0,26,0,0,6,0,0,22,6,0,14,0,0,14,0,0,16,0,0,4,0,24,58,0,24,14,0,14,0,0,62,0,0,0,0,0,0,0,0,0,48,0,0,48,0,58,34,0,0,62,0,34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,28,28,0,0,0,18,0,18,20,22,0,0,0,0,0,0,0,72,0,0,68,24,0,0,0,16,0,0,0,0,0,24,0,0,0,72,0,0,0,68,0,0,0,0,16,0,1220,72
211,0,0,0,0,0,0,0,0,2,0,0,14,0,0,14,20,0,0,0,0,0,20,0,0,0,0,2,0,0,0,14,0,0,14,0,0,0,2,0,0,0,0,0,62,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,26,0,0,36,24,26,0,0,0,0,24,0,0,0,0,32,0,0,0,52,0,62,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,74,52,0,62,0,0,0,0,0,0,960,74
212,0,0,0,0,0,0,0,0,0,0,0,14,14,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2,0,62,0,24,0,62,24,0,0,0,0,0,0,0,2,0,0,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,6,0,0,42,28,0,0,0,0,28,0,0,0,0,0,0,6,0,0,40,0,0,0,0,74,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,68,0,0,0,0,40,0,868,74
213,18,0,0,0,0,0,0,0,0,0,0,0,20,8,0,20,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,14,14,0,0,0,44,0,0,0,0,0,0,0,0,58,0,0,0,60,0,0,0,44,0,58,0,0,0,0,0,48,0,0,2,0,34,0,48,2,28,0,0,0,0,0,0,0,4,0,0,28,0,0,34,0,0,48,8,4,0,0,8,0,48,0,0,0,0,0,0,0,0,72,0,0,0,0,6,0,64,0,6,0,0,0,22,0,0,22,0,72,0,0,64,0,0,0,0,0,0,1116,72
214,18,0,0,0,0,0,0,0,0,0,10,0,0,0,14,0,0,0,0,0,0,0,0,14,18,0,0,0,0,0,10,0,0,0,0,0,6,0,48,0,26,0,0,60,26,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,48,0,0,0,6,0,0,0,0,0,6,0,0,26,0,0,0,26,0,0,0,0,0,0,0,0,0,38,26,0,0,0,26,0,0,0,6,38,0,0,0,0,0,0,0,0,0,74,0,22,0,22,0,22,0,12,0,0,0,0,0,0,0,0,0,22,0,0,74,0,0,0,0,0,12,0,0,0,816,74
215,0,0,0,0,0,0,0,54,16,26,0,0,0,0,16,22,0,22,0,0,0,0,8,0,8,0,8,0,0,0,26,0,0,8,0,54,8,4,0,0,26,0,0,60,26,0,0,0,8,0,0,0,0,0,0,0,0,60,54,0,0,0,0,34,34,0,0,0,54,0,4,0,0,36,0,0,0,0,34,0,0,0,0,0,0,64,2,2,0,0,4,0,0,36,0,0,0,34,0,0,0,4,0,0,0,0,0,64,0,0,72,0,0,0,0,0,34,0,0,0,4,0,22,0,0,12,0,38,0,34,72,22,0,0,0,0,12,0,38,0,0,0,0,4,1284,72
216,0,0,0,0,14,0,0,0,0,0,0,14,0,0,0,18,18,0,0,42,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,2,0,0,52,0,38,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,52,0,6,38,0,6,0,0,0,0,0,0,2,0,0,0,30,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,46,0,0,46,0,0,42,0,0,0,0,0,74,0,4,8,16,0,8,0,22,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,22,0,0,0,0,0,16,4,840,74
217,20,18,0,0,0,0,52,0,0,50,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,52,0,20,6,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,40,0,0,4,0,0,0,4,40,0,44,0,0,36,0,36,0,0,0,0,24,0,0,24,0,30,0,0,0,0,0,56,0,0,2,0,0,0,2,0,0,0,0,0,30,0,0,0,0,0,0,0,0,56,0,0,70,42,0,0,0,2,10,2,4,0,0,0,0,0,0,0,0,0,68,0,0,0,0,10,70,68,0,0,0,42,0,0,0,0,4,1156,70
218,0,0,0,36,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,48,0,8,0,0,0,0,0,0,0,0,36,0,0,0,48,0,0,60,0,0,0,0,56,0,0,0,0,0,50,0,0,22,0,0,0,0,0,50,24,0,0,0,22,0,0,56,0,24,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,58,0,2,0,0,0,2,0,0,38,0,30,0,30,0,0,0,0,0,58,38,0,0,0,0,0,0,8,0,24,0,0,0,6,0,0,0,6,8,0,0,34,0,68,0,0,0,2,0,0,68,34,24,0,0,0,0,0,0,2,1148,68
219,20,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,30,0,0,0,0,0,44,0,0,0,0,0,30,0,0,0,50,62,0,0,0,0,0,0,0,0,0,38,0,0,0,30,0,0,0,0,0,0,30,0,38,0,0,0,0,0,50,0,0,0,62,0,0,0,0,0,0,0,0,58,0,0,0,0,0,2,2,0,42,0,0,0,0,0,0,40,0,0,0,0,0,42,0,40,58,0,0,70,0,0,0,0,0,12,0,0,0,16,20,0,12,0,0,0,0,0,0,16,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,1068,70
220,20,18,0,0,6,0,0,0,0,0,0,0,0,0,18,0,0,20,0,0,0,54,6,0,0,14,0,0,0,0,0,0,14,0,54,0,0,60,0,0,0,0,0,0,40,0,48,0,48,0,0,36,36,38,0,0,0,20,0,36,38,48,60,0,36,0,48,0,0,0,20,40,0,0,0,0,0,0,0,4,54,0,0,0,48,0,0,0,0,0,4,8,54,0,8,0,0,4,4,54,0,0,54,0,0,0,48,0,70,0,0,20,0,0,0,0,0,10,0,0,0,20,0,10,0,0,26,0,0,0,0,36,0,70,0,0,0,0,36,10,10,26,0,0,1564,70
221,0,0,16,0,0,22,0,0,0,0,0,0,0,0,16,16,0,16,0,0,52,0,0,0,0,22,0,0,0,0,0,0,0,0,52,0,0,0,0,52,0,56,0,0,0,50,0,0,0,0,0,0,0,0,0,0,22,0,56,0,52,0,0,0,50,0,22,0,0,0,0,0,12,0,0,0,0,0,14,12,0,0,14,0,58,0,2,0,54,0,0,0,0,0,2,0,0,0,0,58,0,0,0,0,54,0,0,0,62,0,0,28,26,0,0,6,0,0,0,0,0,28,0,4,0,38,18,0,4,62,38,0,0,0,0,0,0,0,0,0,0,26,18,6,1216,62
