Interval,Processor0,Processor1,Processor2,Processor3,Processor4,Processor5,Processor6,Processor7,Processor8,Processor9,Processor10,Processor11,Processor12,Processor13,Processor14,Processor15,Processor16,Processor17,Processor18,Processor19,Processor20,Processor21,Processor22,Processor23,Processor24,Processor25,Processor26,Processor27,Processor28,Processor29,Processor30,Processor31,Processor32,Processor33,Processor34,Processor35,Processor36,Processor37,Processor38,Processor39,Processor40,Processor41,Processor42,Processor43,Processor44,Processor45,Processor46,Processor47,Processor48,Processor49,Processor50,Processor51,Processor52,Processor53,Processor54,Processor55,Processor56,Processor57,Processor58,Processor59,Processor60,Processor61,Processor62,Processor63,Processor64,Processor65,Processor66,Processor67,Processor68,Processor69,Processor70,Processor71,Processor72,Processor73,Processor74,Processor75,Processor76,Processor77,Processor78,Processor79,Processor80,Processor81,Processor82,Processor83,Processor84,Processor85,Processor86,Processor87,Processor88,Processor89,Processor90,Processor91,Processor92,Processor93,Processor94,Processor95,Processor96,Processor97,Processor98,Processor99,Processor100,Processor101,Processor102,Processor103,Processor104,Processor105,Processor106,Processor107,Processor108,Processor109,Processor110,Processor111,Processor112,Processor113,Processor114,Processor115,Processor116,Processor117,Processor118,Processor119,Processor120,Processor121,Processor122,Processor123,Processor124,Processor125,Processor126,Processor127,Processor128,Processor129,Processor130,Processor131,Processor132,Processor133,Processor134,Processor135,Processor136,Processor137,Processor138,Processor139,Processor140,Processor141,Processor142,Processor143,Total,Max
42,0,0,0,40,2,12,30,0,0,4,2,32,14,28,26,52,0,36,0,22,52,40,12,10,0,24,0,38,58,12,54,0,48,34,34,14,0,0,6,0,48,70,26,14,34,54,38,0,18,40,52,18,0,10,42,26,2,36,48,56,0,66,48,12,0,22,20,40,0,28,38,58,24,34,38,62,42,58,52,40,58,42,58,12,0,54,24,18,56,52,18,12,0,48,26,2,0,20,40,34,54,70,36,22,48,56,66,0,54,58,52,56,0,52,34,22,2,36,12,4,20,52,12,0,0,0,54,32,20,0,70,6,0,0,70,0,42,2,0,24,0,14,30,62,3868,70
43,12,0,0,0,0,0,0,28,4,0,2,0,0,26,30,54,20,38,12,24,50,52,12,0,48,16,12,36,0,0,0,0,58,20,36,16,50,44,2,24,0,68,22,12,36,60,26,26,20,46,46,12,18,4,42,34,2,0,48,54,0,62,50,22,58,20,16,0,30,24,36,60,18,0,46,60,0,60,38,26,66,54,56,22,0,0,46,24,60,46,8,16,4,0,28,2,72,0,0,36,0,0,62,4,0,0,0,66,54,56,46,52,38,50,0,0,0,36,0,12,0,0,12,4,0,42,44,22,8,66,72,4,60,0,68,0,34,12,0,12,0,0,38,66,3508,72
44,8,8,28,0,4,20,34,40,2,6,4,0,8,30,32,56,8,40,8,26,0,52,0,14,34,12,22,28,54,0,52,54,64,6,0,18,58,34,6,32,52,58,18,12,0,70,18,22,22,48,38,12,20,8,40,46,4,42,56,40,44,70,40,28,60,26,8,52,0,20,30,52,26,56,52,58,48,54,0,42,64,0,34,18,58,58,24,20,40,38,18,12,42,52,28,2,70,54,8,42,40,60,72,0,40,0,52,68,52,0,42,42,34,46,18,0,22,32,2,26,18,0,14,8,4,34,52,32,24,68,72,8,58,18,70,0,26,12,26,2,6,12,44,56,4288,72
45,0,28,0,64,0,24,16,0,6,4,0,50,4,18,30,52,24,0,10,0,0,54,0,10,16,0,0,32,40,0,58,0,0,8,44,26,66,0,0,44,58,44,0,4,0,66,10,18,18,48,22,2,24,0,32,52,8,36,0,30,46,66,0,34,30,30,6,52,0,24,26,44,36,0,52,0,54,58,38,50,66,44,48,22,64,0,34,28,2,44,26,0,70,4,42,6,0,74,0,16,0,54,66,0,36,44,44,58,42,46,36,30,24,0,6,4,2,26,0,10,10,44,0,18,0,40,52,0,38,66,74,10,54,24,70,4,30,2,16,26,26,0,52,44,3664,74
46,6,6,44,72,4,20,2,0,8,4,10,54,0,20,36,58,12,38,2,0,58,50,18,18,0,2,18,0,24,14,58,0,46,14,46,18,62,20,0,36,66,0,12,0,54,52,2,22,30,58,12,2,22,18,0,30,2,58,54,0,32,70,0,46,46,24,4,46,0,0,28,44,32,0,46,62,46,52,0,50,0,44,46,0,66,58,0,28,32,0,22,18,76,0,18,4,0,0,70,0,20,0,58,72,38,0,38,52,50,46,32,18,22,0,4,0,38,0,0,30,14,44,0,12,14,52,54,0,46,72,76,6,50,22,72,6,0,4,0,22,10,8,58,30,3692,76
47,6,12,0,58,8,16,20,68,10,4,0,0,0,14,0,56,22,36,0,42,58,0,0,26,0,2,0,0,10,28,56,0,32,8,22,18,50,0,0,40,74,38,12,8,62,38,6,22,0,58,0,2,26,24,28,0,0,52,50,10,0,68,30,52,48,42,2,0,50,10,26,38,16,56,0,62,58,0,42,0,0,0,52,26,32,58,42,28,56,0,26,10,0,0,22,2,50,0,76,48,10,0,52,68,0,40,36,0,50,42,28,0,18,0,12,10,38,0,20,38,14,50,12,0,30,38,50,0,50,68,76,0,42,26,74,8,8,8,4,24,10,16,58,16,3504,76
48,6,20,58,40,6,0,38,0,12,0,0,66,0,0,46,0,12,30,0,46,54,54,0,36,14,6,0,34,2,44,0,0,22,22,28,22,0,12,10,32,60,34,10,8,74,28,6,22,0,54,14,0,30,30,24,46,2,0,56,22,40,76,38,54,50,0,0,36,48,6,22,28,24,0,54,60,58,0,36,36,0,38,46,30,6,0,40,0,0,14,22,14,0,76,50,12,40,56,0,76,2,44,48,0,38,36,0,32,0,40,0,2,14,0,0,20,40,6,28,38,0,0,6,0,0,0,0,36,0,66,76,6,38,22,74,8,6,14,0,24,10,24,54,10,3340,76
49,8,30,66,32,8,14,44,38,12,8,38,60,2,4,46,68,22,32,14,54,52,60,20,44,32,4,22,40,8,34,48,66,16,22,48,20,26,8,16,36,0,32,10,8,0,22,0,22,56,50,30,2,38,34,22,36,0,44,32,36,56,0,38,50,54,0,0,24,38,0,18,20,24,50,46,0,0,66,0,46,68,36,44,22,32,56,0,0,0,0,0,20,56,66,72,38,26,0,56,76,0,40,0,60,36,32,0,22,48,0,14,8,12,22,0,22,38,4,26,0,0,0,14,18,48,50,56,0,52,60,76,0,0,32,72,8,4,0,38,26,10,36,46,0,3924,76
50,10,42,64,0,4,2,56,20,8,10,44,46,0,0,50,64,22,0,0,64,50,38,28,50,32,2,16,36,14,44,52,66,12,0,24,18,22,6,14,36,42,30,12,0,50,18,12,22,0,0,24,2,46,38,20,44,8,0,50,48,34,68,60,46,56,0,10,16,44,0,18,12,28,50,0,64,0,64,0,38,46,42,50,20,0,20,30,18,0,68,24,10,44,60,74,64,14,40,50,66,18,36,36,0,36,32,32,14,44,36,0,6,0,0,36,0,42,2,22,40,38,0,12,12,52,48,46,32,50,64,74,0,18,46,64,0,0,24,50,36,0,0,34,4,4016,74
51,0,48,54,0,0,16,0,2,0,12,52,32,2,0,50,54,18,34,30,70,52,54,34,60,32,6,0,34,0,24,60,0,0,24,46,16,18,0,12,30,0,30,12,10,34,16,8,24,66,30,42,2,50,0,18,26,10,0,0,54,48,70,50,42,54,66,12,4,60,0,0,0,0,54,46,66,52,60,50,0,2,42,0,0,66,16,30,0,54,74,48,0,0,0,60,74,2,32,0,60,18,0,34,46,34,26,28,8,42,32,6,10,0,12,16,16,30,4,28,0,46,32,12,10,52,50,48,32,0,54,74,0,12,34,74,12,2,0,0,34,2,50,24,2,3748,74
52,0,52,42,20,0,0,52,12,4,0,62,30,4,12,54,42,0,26,0,0,58,40,0,66,0,6,0,40,16,0,0,64,0,28,0,14,0,0,12,34,0,28,0,10,26,12,10,24,62,20,30,0,54,0,14,4,0,48,0,58,0,66,42,38,62,62,0,0,52,20,12,0,26,54,52,62,52,54,0,38,24,36,42,24,64,40,0,0,0,62,72,28,0,48,52,70,12,24,36,56,0,0,0,34,34,22,28,2,40,26,4,0,0,0,34,24,24,2,22,20,54,54,12,10,52,56,0,28,36,0,72,4,6,28,70,4,10,0,52,36,12,0,16,0,3500,72
53,30,58,32,0,2,0,0,18,2,28,60,26,8,24,62,40,0,16,44,42,56,0,42,0,22,8,18,28,24,44,50,0,2,28,0,18,14,2,14,0,32,28,12,10,0,0,0,24,48,12,46,2,0,42,16,22,16,32,38,54,46,64,56,0,58,62,28,24,0,0,8,32,0,54,0,60,42,0,42,28,0,34,0,22,56,64,18,14,38,0,72,50,4,44,46,0,18,14,0,46,28,18,32,28,30,18,28,2,34,22,2,8,2,0,18,12,42,2,16,30,0,44,12,0,0,28,48,26,28,30,72,4,2,40,0,10,18,28,0,32,18,56,0,0,3308,72
54,0,0,22,0,4,44,24,0,8,32,50,18,16,26,64,36,18,6,54,0,52,0,44,46,36,0,20,48,36,44,58,0,18,30,40,24,0,0,22,24,28,0,0,0,8,2,20,0,0,0,56,0,60,36,24,36,18,16,0,44,22,64,32,28,28,0,0,26,26,0,14,0,38,54,50,58,28,0,44,44,0,6,0,32,48,72,0,0,22,48,58,68,8,26,30,56,0,2,18,32,36,0,0,28,26,10,20,6,32,20,2,4,0,16,28,16,26,0,6,0,58,24,0,18,40,2,46,0,36,32,68,8,0,48,72,14,24,0,60,36,38,52,0,10,3356,72
55,0,58,20,16,12,0,10,28,8,42,38,22,18,40,0,38,20,4,62,22,52,0,50,0,30,8,14,36,16,22,0,0,16,30,0,24,0,0,10,0,28,30,0,8,8,0,0,26,0,16,32,4,0,0,0,52,0,30,16,44,0,70,46,14,38,0,0,0,48,12,0,54,0,52,0,0,16,62,40,0,70,32,42,26,48,0,64,16,20,0,0,72,20,30,30,54,0,8,14,0,28,4,24,10,0,0,22,0,20,0,4,14,8,0,0,22,44,16,0,22,52,0,14,18,40,0,50,0,14,22,72,0,0,40,64,20,28,22,58,38,36,46,0,10,2940,72
56,42,50,16,14,24,58,8,28,16,52,26,18,0,44,0,38,20,24,60,14,0,0,0,0,40,8,20,42,0,34,62,0,14,24,50,20,6,0,14,0,28,30,0,10,0,4,16,26,14,24,44,2,72,28,0,0,34,30,26,38,24,0,56,0,50,64,44,40,38,0,0,38,30,52,0,60,38,58,36,42,62,56,4,26,42,56,70,0,14,40,50,64,24,20,26,44,28,10,12,20,38,4,24,8,24,8,24,10,0,0,0,12,0,0,0,24,0,20,0,18,50,0,14,16,38,0,50,26,10,0,70,0,2,0,72,14,30,0,56,38,40,36,4,6,3436,72
57,48,38,12,0,32,0,24,24,0,60,0,0,32,52,0,36,0,0,48,10,0,10,66,12,34,10,0,0,40,38,60,60,0,26,0,0,6,4,12,36,0,30,12,0,0,6,0,24,0,0,48,0,60,22,32,0,40,0,24,34,8,66,58,0,38,0,48,38,42,10,0,46,0,52,0,60,58,20,0,40,0,74,0,26,0,48,60,62,6,32,42,58,0,14,18,40,32,0,10,16,32,2,0,4,26,6,0,12,20,6,0,12,6,12,32,18,0,26,2,16,0,38,10,14,38,24,48,32,4,30,74,4,0,22,62,12,32,8,58,32,46,24,6,6,3140,74
58,58,26,4,12,0,0,36,28,0,0,0,16,38,60,34,36,0,46,34,6,0,30,0,2,0,10,20,0,36,38,0,0,20,28,46,22,0,4,20,36,28,28,10,10,2,6,16,22,2,26,52,28,52,16,36,60,46,30,28,28,6,60,58,0,52,66,38,46,26,12,14,46,0,52,0,60,72,22,34,36,52,66,60,6,20,0,0,72,6,20,38,52,44,8,0,36,30,0,2,10,0,2,22,2,26,2,20,0,20,4,6,0,4,14,16,22,22,30,6,2,44,46,0,6,36,28,0,28,2,38,72,2,0,28,72,20,38,10,60,34,0,0,10,8,3296,72
59,64,0,0,12,46,28,0,44,38,50,0,14,42,0,32,0,0,58,0,0,28,40,50,0,30,0,18,30,0,44,60,0,0,28,54,22,4,2,12,32,0,28,10,0,2,0,0,22,2,0,24,0,42,0,36,54,52,32,28,20,18,66,50,12,30,64,46,0,34,10,20,50,30,0,0,58,66,0,2,36,44,0,72,28,10,30,0,70,14,10,34,44,42,2,12,0,38,0,2,6,0,0,0,2,24,0,18,0,0,0,0,10,2,0,0,10,0,32,0,20,0,0,0,18,0,30,52,0,2,0,72,2,0,42,70,20,44,40,0,44,60,6,0,4,2908,72
60,0,14,6,10,58,0,48,0,0,0,4,14,46,52,28,32,26,66,4,2,20,50,38,10,38,10,22,52,40,30,54,0,0,30,0,22,4,2,14,40,24,0,10,0,2,0,20,0,8,28,6,0,40,10,38,48,0,0,40,20,30,66,0,24,0,0,50,56,32,2,22,60,54,26,0,56,0,72,0,38,38,52,66,52,0,18,40,60,24,6,22,40,52,2,8,26,32,36,2,0,0,0,20,2,22,0,0,0,24,10,4,10,6,22,0,2,26,36,0,40,0,56,2,14,0,32,52,0,4,46,66,2,30,38,72,18,52,52,58,40,56,0,10,4,3272,72
61,54,8,8,10,60,6,48,56,56,24,8,12,52,38,24,30,36,60,18,4,18,0,0,24,22,8,24,34,0,46,0,70,32,40,56,26,4,4,18,0,22,24,8,8,6,12,16,28,10,0,0,0,0,8,38,46,64,30,0,16,0,0,60,30,18,60,52,52,24,2,26,54,74,22,52,56,56,70,56,2,30,0,54,70,0,0,0,56,36,22,18,32,38,0,0,0,0,24,0,4,38,0,18,6,20,2,0,0,26,12,8,0,6,24,16,16,2,0,0,48,40,52,0,12,26,34,54,0,0,0,74,2,0,0,70,0,52,56,64,28,0,0,20,2,3352,74
62,40,4,12,10,54,10,0,44,0,16,22,10,60,0,22,32,0,48,0,12,36,64,0,22,0,16,26,48,32,48,62,0,34,40,46,24,0,0,22,0,22,24,0,12,0,0,24,50,10,38,32,66,0,0,0,40,0,28,52,0,42,66,64,0,8,54,52,48,0,2,28,0,70,52,2,60,52,62,74,0,22,38,48,66,36,16,18,48,28,30,12,28,40,16,2,22,0,44,10,2,38,10,16,0,22,4,0,12,28,16,8,2,10,26,2,30,10,0,44,0,34,46,28,18,24,0,0,0,12,0,74,2,44,0,70,22,0,66,50,42,38,32,22,2,3480,74
63,26,10,20,2,40,16,42,46,0,4,32,6,66,4,20,28,52,30,34,14,44,58,20,34,46,14,24,50,46,36,0,60,34,36,56,28,6,0,0,26,20,24,2,28,16,20,10,70,0,0,42,0,0,16,36,32,52,6,40,2,44,58,40,8,0,30,54,34,8,0,0,0,56,72,34,0,42,54,68,60,16,14,34,0,24,24,0,40,44,28,0,24,52,20,4,0,42,28,0,8,42,12,10,8,24,8,6,2,34,20,8,12,4,32,10,42,14,46,50,0,34,0,42,20,28,36,52,0,24,0,70,8,46,72,68,32,46,0,66,44,0,42,24,8,3736,72
64,0,14,16,8,24,0,0,52,0,2,32,0,62,0,20,0,0,0,32,0,0,42,16,24,26,10,0,38,52,30,52,0,26,28,0,20,2,16,8,0,24,22,6,52,16,32,8,76,0,20,0,52,26,16,34,32,0,0,0,4,52,70,60,36,32,60,54,56,0,4,20,0,0,70,66,8,0,54,60,74,4,16,26,52,0,0,8,32,52,34,4,0,52,0,0,20,52,24,20,2,42,16,14,0,0,2,0,8,0,20,4,16,16,0,32,56,36,52,60,0,32,28,54,16,20,30,0,32,26,32,74,4,52,0,76,26,38,66,62,54,10,0,22,6,3380,76
65,12,16,24,8,10,20,54,52,26,8,30,8,0,20,18,0,66,2,46,0,0,26,0,38,0,0,24,50,48,42,0,48,28,24,0,0,2,8,16,40,0,24,8,68,20,0,28,0,22,2,0,48,24,20,30,28,38,32,28,8,52,0,66,42,38,46,56,60,28,6,18,0,0,60,74,46,38,0,0,66,6,8,16,50,0,0,18,20,40,38,2,18,56,32,0,22,28,26,28,2,0,24,0,10,24,2,0,0,0,24,2,32,24,46,42,0,42,56,0,48,32,16,56,6,20,24,12,0,0,26,74,6,54,68,0,24,28,66,0,38,2,0,24,8,3308,74
66,8,22,26,6,10,30,50,60,0,12,26,10,30,0,18,28,52,0,22,24,70,6,0,36,24,0,20,40,48,48,58,0,20,40,52,38,2,6,0,0,24,24,16,72,20,16,0,60,0,0,58,48,22,26,30,0,32,0,30,10,48,0,70,48,44,0,66,52,0,8,14,58,48,60,62,74,36,40,0,0,32,8,10,42,0,48,28,14,60,0,0,20,38,24,10,22,42,52,22,6,44,18,10,6,26,2,10,0,40,32,12,0,0,52,52,0,48,66,0,24,0,8,58,22,20,20,6,16,42,32,74,10,50,0,72,0,16,0,62,0,8,42,0,8,3644,74
67,6,24,22,8,18,34,50,44,2,22,26,10,0,26,0,28,32,0,40,26,60,22,12,34,22,12,0,12,40,32,60,34,24,40,40,56,4,10,8,68,24,26,0,0,24,32,62,58,14,22,52,46,22,32,28,24,26,46,0,12,42,58,64,54,50,50,0,56,40,12,8,60,46,54,0,72,26,34,42,0,46,26,0,34,54,58,28,8,52,42,0,18,0,28,10,22,0,32,12,2,34,10,10,0,28,0,12,22,46,0,26,54,40,54,64,60,58,0,44,8,32,8,56,40,24,14,0,0,50,42,72,4,40,68,0,28,10,62,56,54,12,46,0,6,4092,72
68,4,22,28,0,24,36,58,52,0,18,22,0,4,0,20,0,16,32,50,24,42,48,10,24,38,12,0,32,38,44,60,48,26,40,48,68,6,6,16,62,26,26,50,62,20,4,68,54,18,0,46,44,24,0,28,22,20,0,0,16,38,56,68,32,52,46,64,48,48,18,6,60,40,50,0,60,18,24,38,44,0,44,6,24,50,46,24,6,62,38,4,20,48,26,0,24,32,38,20,2,42,10,12,4,30,6,0,36,48,0,38,64,46,58,0,38,68,60,24,0,32,24,48,0,28,0,22,30,56,16,68,2,32,68,0,28,0,0,62,54,0,0,20,4,4108,68
69,4,20,16,8,32,38,58,62,14,14,44,0,4,36,20,30,2,20,42,26,16,34,12,36,24,8,0,46,50,50,56,60,28,26,2,64,4,8,34,58,26,28,0,62,20,16,0,52,18,44,44,44,0,42,26,20,16,50,44,16,30,50,0,54,50,0,66,0,58,22,4,46,38,46,0,54,8,14,36,26,38,30,12,14,60,50,30,4,58,52,2,20,44,16,12,26,44,0,20,4,0,0,0,14,32,12,18,0,50,50,50,0,50,66,56,24,0,38,12,12,32,26,44,0,36,4,0,4,60,32,0,4,20,60,64,26,2,0,0,0,14,46,22,4,3796,66
70,4,12,22,10,32,42,0,48,18,16,28,14,10,40,20,0,0,22,32,24,8,48,0,16,0,6,10,56,36,44,18,62,28,32,24,0,6,4,48,58,26,28,68,60,20,32,56,50,12,48,0,42,0,42,24,18,12,0,0,0,24,36,56,52,0,10,56,60,0,24,2,0,34,42,40,44,2,2,28,0,54,40,24,10,56,60,24,0,56,42,0,20,58,26,0,24,54,50,0,10,52,6,16,22,32,18,0,52,54,52,0,56,54,0,36,16,56,22,6,16,32,34,0,0,40,8,36,16,60,42,68,2,12,0,0,20,2,62,0,24,14,0,24,2,3620,68
71,2,14,18,0,28,28,52,54,26,14,42,0,0,36,20,32,0,34,60,22,32,54,12,34,30,6,6,64,38,36,20,50,28,20,40,54,6,6,62,0,0,28,62,60,12,46,0,50,16,0,36,42,28,42,22,14,12,0,36,34,16,0,66,0,36,6,0,56,52,30,4,50,28,36,34,28,6,0,26,2,40,20,0,0,0,34,34,2,46,28,0,0,54,32,6,26,42,36,0,0,34,2,16,32,34,0,36,0,0,54,0,34,66,0,20,6,36,18,0,20,34,36,34,56,0,14,38,34,54,0,0,2,2,62,64,26,4,62,0,0,12,50,16,0,3504,66
72,8,16,28,6,30,18,0,52,32,26,42,10,18,40,0,28,16,44,40,0,42,0,6,38,30,10,18,0,40,50,36,44,30,26,0,50,2,4,68,54,24,0,52,56,22,56,50,46,0,56,34,38,30,36,26,0,8,6,50,0,0,0,52,4,26,14,50,62,44,0,10,0,0,26,30,0,4,0,22,8,46,54,38,18,36,36,28,0,50,44,0,24,44,24,0,28,18,34,0,38,56,0,16,42,32,30,42,68,50,62,0,16,0,40,2,4,18,0,0,28,40,0,44,52,50,28,42,50,40,56,0,6,10,68,68,26,8,0,56,42,14,50,24,0,3784,68
73,2,0,16,10,28,22,54,52,34,10,18,16,22,30,22,24,26,20,56,34,60,58,0,40,28,6,36,48,36,48,50,38,24,10,66,54,6,20,60,56,30,0,54,60,6,64,54,48,10,52,34,40,30,36,24,14,10,12,36,38,2,48,62,0,18,22,56,0,36,0,10,50,22,0,0,2,0,0,22,10,42,0,36,2,0,42,0,0,52,54,0,22,36,24,10,28,26,30,14,38,54,12,0,52,34,0,56,0,56,0,42,6,62,26,0,0,0,16,22,22,36,38,26,0,58,28,42,0,0,56,0,0,6,64,66,22,0,0,60,0,0,0,16,6,3692,66
74,2,0,12,10,38,22,50,54,0,16,32,0,22,36,0,26,0,26,0,24,60,0,10,32,22,2,0,0,56,46,62,0,24,12,58,50,6,0,58,56,30,60,54,60,12,0,0,50,24,50,32,36,32,32,22,0,12,0,0,36,0,50,0,0,8,24,42,62,24,46,0,58,18,0,22,8,38,26,16,0,48,32,38,2,60,38,0,4,58,50,2,24,46,12,10,0,50,30,6,46,24,22,32,58,38,50,70,42,60,62,26,0,48,0,10,2,4,0,22,0,38,12,0,38,0,36,38,0,22,58,0,12,0,60,70,18,2,62,0,32,12,24,0,0,3568,70
75,2,0,20,12,0,0,36,0,24,14,36,16,0,30,0,26,32,40,52,34,56,58,0,30,20,2,60,0,56,4,60,0,22,0,54,46,8,0,0,56,30,64,56,0,26,0,50,46,36,0,30,36,38,30,20,4,18,4,44,0,32,0,60,32,8,28,0,0,14,54,20,0,0,14,20,10,24,28,16,0,54,44,46,4,60,0,18,4,54,38,4,0,38,30,4,34,30,0,2,52,46,32,0,68,40,58,68,24,0,44,0,8,32,22,12,2,16,10,14,26,44,0,0,32,0,38,30,60,14,68,0,24,16,68,64,0,4,60,0,26,14,50,20,8,3476,68
76,2,0,18,14,0,28,38,50,24,14,22,16,28,28,0,0,0,0,42,0,42,56,12,24,18,0,66,28,58,0,52,0,0,46,54,0,10,60,0,54,30,60,54,58,0,50,48,46,0,46,28,0,42,28,18,6,22,6,0,0,0,52,66,44,0,0,50,0,2,0,26,0,0,6,18,28,54,48,16,20,56,46,46,10,52,0,26,6,46,54,0,28,54,16,2,36,22,0,12,0,0,40,56,66,44,66,52,12,0,24,14,14,22,20,18,6,12,10,0,36,50,2,18,0,0,42,24,56,6,60,66,38,12,0,66,10,0,60,0,30,12,40,16,0,3508,66
77,4,12,16,14,26,0,54,52,26,14,0,0,18,26,0,0,14,44,60,18,42,58,10,0,14,18,58,20,54,40,44,14,0,58,50,0,14,68,60,54,42,0,54,56,52,0,50,44,0,0,26,32,0,26,0,0,26,6,0,44,0,58,58,42,0,36,34,0,10,58,30,0,6,0,14,50,0,36,12,32,0,50,18,10,50,44,26,4,0,56,0,28,40,0,0,42,18,18,26,0,14,0,68,0,52,64,34,2,0,18,6,0,0,16,20,0,28,10,0,30,54,0,18,0,44,42,18,52,2,64,52,50,18,68,68,14,6,0,52,54,14,42,0,0,3532,68
78,4,12,0,0,34,24,48,56,42,14,42,0,18,32,22,0,32,52,58,0,48,56,10,0,0,34,50,0,34,52,36,6,8,66,44,38,28,0,58,52,0,56,54,54,64,48,0,42,60,42,24,30,48,0,0,14,0,0,62,50,0,0,64,50,48,34,0,0,0,54,32,42,0,6,12,36,28,54,10,22,0,54,44,12,52,34,30,0,54,44,4,32,40,2,16,50,0,32,42,68,32,0,72,34,64,48,34,0,48,12,2,32,18,14,0,10,38,0,0,32,62,0,0,0,34,40,14,44,0,68,48,56,16,64,72,0,0,66,60,34,10,34,0,8,4080,72
79,4,0,0,0,0,0,58,58,28,18,32,0,14,0,0,26,30,38,36,22,54,0,10,14,18,48,48,2,48,64,0,4,18,0,0,36,44,58,56,48,66,58,54,52,62,46,48,40,58,42,18,0,54,22,2,14,36,6,68,0,22,70,66,30,48,32,38,60,18,0,38,0,6,10,4,0,0,54,4,36,44,36,0,10,0,48,26,10,0,52,6,38,36,18,24,0,20,0,0,70,0,68,0,22,70,30,34,10,36,6,0,42,0,10,24,0,0,6,34,40,66,28,18,0,30,36,10,0,6,62,46,60,20,70,66,14,10,64,58,56,18,48,0,0,3872,70
80,6,12,0,10,0,20,54,58,38,0,44,0,0,28,0,26,46,38,44,4,56,58,10,42,0,62,42,8,10,60,0,18,38,54,0,0,0,58,54,44,68,56,52,0,54,46,46,38,52,38,14,20,58,0,8,50,40,4,60,38,0,0,68,26,60,28,26,62,0,38,44,6,10,20,4,0,42,56,2,38,52,40,54,0,54,0,0,20,54,38,12,50,52,0,38,62,36,0,68,60,54,68,0,0,68,20,0,0,0,2,14,0,0,8,36,0,46,4,26,0,0,38,0,18,26,0,0,0,10,68,0,56,10,68,68,26,0,62,0,38,20,42,0,8,3908,68
81,16,0,30,4,40,44,60,52,0,0,54,10,34,44,18,0,40,38,0,28,56,58,6,66,0,66,42,10,0,0,8,20,56,48,24,24,68,52,48,32,58,54,0,44,48,44,44,40,0,34,10,24,56,16,4,0,42,4,48,22,16,64,0,0,68,20,10,48,0,26,42,14,8,16,12,0,42,0,6,32,50,42,48,16,48,44,34,30,48,0,20,0,0,30,46,74,40,60,68,42,64,0,0,0,52,4,16,28,34,0,24,42,4,4,42,24,28,4,40,52,48,50,40,12,0,22,28,34,20,66,26,48,30,74,68,38,14,66,56,34,18,46,24,4,4280,74
82,16,10,20,6,40,0,48,48,48,16,34,20,36,30,18,28,46,38,54,52,62,54,0,74,30,60,34,0,54,46,2,40,68,46,20,0,0,48,46,30,56,56,48,40,0,46,46,40,46,36,0,16,52,16,0,0,48,20,0,48,6,72,52,34,54,20,4,58,46,18,58,30,18,0,16,0,52,0,6,18,58,30,56,4,56,46,30,0,46,10,34,58,2,46,62,74,0,72,54,34,70,30,28,6,0,4,18,34,34,0,20,46,2,2,46,0,28,0,34,46,38,54,0,0,0,0,16,0,28,70,48,48,0,74,74,48,0,68,60,0,18,30,0,4,4396,74
83,16,16,26,6,34,36,52,0,46,0,44,28,38,34,0,46,0,54,50,68,58,62,30,64,52,52,30,22,70,0,6,44,62,0,10,18,56,46,42,22,54,54,50,36,48,44,46,38,44,34,4,14,48,16,0,42,50,24,64,54,14,52,64,30,66,0,14,52,44,12,62,38,0,42,14,56,46,28,10,34,0,48,30,6,56,0,12,46,20,26,44,66,30,54,74,0,64,64,0,28,58,0,24,10,34,6,16,20,0,0,30,48,4,0,0,18,54,6,46,46,0,56,34,0,0,6,20,10,28,62,50,42,0,74,70,52,14,68,64,20,0,38,14,0,4592,74
84,20,0,0,12,40,24,0,14,44,0,44,0,24,0,0,62,46,38,2,68,0,60,48,56,72,0,28,32,62,0,8,0,0,0,2,0,56,44,38,14,52,54,0,32,44,44,46,36,40,32,2,10,48,12,0,50,52,10,62,50,24,54,64,28,62,8,0,0,32,2,60,46,14,40,0,52,56,46,10,32,48,56,48,18,0,32,2,50,6,40,0,72,44,66,64,36,74,38,20,0,36,2,20,12,28,10,10,44,0,18,36,36,2,2,0,20,36,0,44,40,32,50,0,10,0,10,24,6,0,74,52,40,38,68,72,54,12,72,66,32,14,54,28,10,4192,74
85,16,14,32,20,28,38,58,34,52,28,36,60,44,34,20,68,48,42,24,0,0,0,60,0,68,42,26,34,0,20,0,0,56,28,8,0,52,38,34,0,0,54,48,0,0,42,44,34,34,32,2,0,46,8,0,0,48,0,60,40,34,0,62,26,66,2,28,0,40,0,52,0,30,40,0,48,0,34,8,0,52,56,46,28,22,0,16,58,14,50,64,62,0,70,42,32,66,16,0,0,0,8,0,0,0,0,8,28,30,0,42,54,2,2,42,16,50,0,20,24,0,40,40,14,8,20,28,0,34,70,52,36,32,68,60,52,14,68,64,40,20,34,28,22,3988,70
